"","Player","Pos","Age","Tm.x","FG","FGA","FG.","X3P","X3PA","X3P.","X2P","X2PA","X2P.","eFG.","FT","FTA","FT.","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS","TS.","X3PAr","FTr","ORB.","DRB.","TRB.","AST.","STL.","BLK.","TOV.","USG.","Season","Cluster","first2$VORP","Tm.y","Index","Image"
"65","Charlie Criss","PG","33","TOT","4","9.1","0.446","0.2","0.5","0.345","3.9","8.5","0.452","0.456","2.6","2.9","0.887","0.2","1.3","1.5","3.4","0.8","0.1","1.5","1.7","10.8","0.524","0.058","0.319","1.1","5.9","3.4","19.2","1.5","0.3","12.6","19.5","1982","Ball Handlers",-0.4,"TOT","crissch01","https://d2cwpp38twqe55.cloudfront.net/req/201902151/images/players/crissch01.jpg"
"66","Charlie Criss","PG","33","TOT","4","9.1","0.446","0.2","0.5","0.345","3.9","8.5","0.452","0.456","2.6","2.9","0.887","0.2","1.3","1.5","3.4","0.8","0.1","1.5","1.7","10.8","0.524","0.058","0.319","1.1","5.9","3.4","19.2","1.5","0.3","12.6","19.5","1982","Ball Handlers",-0.4,"ATL","crissch01","https://d2cwpp38twqe55.cloudfront.net/req/201902151/images/players/crissch01.jpg"
"67","Charlie Criss","PG","33","TOT","4","9.1","0.446","0.2","0.5","0.345","3.9","8.5","0.452","0.456","2.6","2.9","0.887","0.2","1.3","1.5","3.4","0.8","0.1","1.5","1.7","10.8","0.524","0.058","0.319","1.1","5.9","3.4","19.2","1.5","0.3","12.6","19.5","1982","Ball Handlers",-0.4,"SDC","crissch01","https://d2cwpp38twqe55.cloudfront.net/req/201902151/images/players/crissch01.jpg"
"68","Charlie Criss","PG","33","ATL","3.1","7.8","0.4","0.1","0.3","0.25","3","7.5","0.406","0.405","2.4","2.7","0.89","0.2","1.2","1.4","2.8","0.9","0.1","1.1","1.5","8.7","0.485","0.038","0.348","1.2","6.6","3.9","20.7","2.1","0.2","11","21.4","1982","Wing Scorers",-0.1,"TOT","crissch01","https://d2cwpp38twqe55.cloudfront.net/req/201902151/images/players/crissch01.jpg"
"69","Charlie Criss","PG","33","ATL","3.1","7.8","0.4","0.1","0.3","0.25","3","7.5","0.406","0.405","2.4","2.7","0.89","0.2","1.2","1.4","2.8","0.9","0.1","1.1","1.5","8.7","0.485","0.038","0.348","1.2","6.6","3.9","20.7","2.1","0.2","11","21.4","1982","Wing Scorers",-0.1,"ATL","crissch01","https://d2cwpp38twqe55.cloudfront.net/req/201902151/images/players/crissch01.jpg"
"70","Charlie Criss","PG","33","ATL","3.1","7.8","0.4","0.1","0.3","0.25","3","7.5","0.406","0.405","2.4","2.7","0.89","0.2","1.2","1.4","2.8","0.9","0.1","1.1","1.5","8.7","0.485","0.038","0.348","1.2","6.6","3.9","20.7","2.1","0.2","11","21.4","1982","Wing Scorers",-0.1,"SDC","crissch01","https://d2cwpp38twqe55.cloudfront.net/req/201902151/images/players/crissch01.jpg"
"71","Chris Ford","SG","33","BOS","2.5","5.9","0.418","0.3","0.8","0.317","2.2","5.1","0.434","0.44","0.5","0.7","0.696","0.7","0.7","1.4","1.9","0.6","0.1","0.7","1.9","5.7","0.458","0.14","0.124","3.7","3.8","3.7","11.1","1.2","0.3","9.9","13.3","1982","Wing Scorers",0,"BOS","fordch01","https://d2cwpp38twqe55.cloudfront.net/req/201902151/images/players/fordch01.jpg"
"72","Clemon Johnson","C","25","IND","3.9","8.1","0.487","0","0","0","3.9","8.1","0.487","0.487","1.6","2.4","0.651","2.3","4.9","7.2","1.6","0.8","1.4","1.7","3.1","9.5","0.516","0","0.295","9.9","21.7","15.6","9.4","1.5","3.3","16","18.2","1982","Bruiser Big Men",1.4,"IND","johnscl01","https://d2cwpp38twqe55.cloudfront.net/req/201902151/images/players/johnscl01.jpg"
"73","Cliff Robinson","PF","21","CLE","6.5","14.5","0.451","0","0","0","6.5","14.5","0.452","0.451","3.2","4.4","0.729","3","6.5","9.6","1.6","1.4","1.4","2.1","3.4","16.3","0.495","0.002","0.306","10.2","24.9","17.1","7.9","2.1","2.6","11.3","24.2","1982","Swingmen",0.4,"TOT","robincl01","https://d2cwpp38twqe55.cloudfront.net/req/201902151/images/players/robincl01.jpg"
"74","Cliff Robinson","PF","21","CLE","6.5","14.5","0.451","0","0","0","6.5","14.5","0.452","0.451","3.2","4.4","0.729","3","6.5","9.6","1.6","1.4","1.4","2.1","3.4","16.3","0.495","0.002","0.306","10.2","24.9","17.1","7.9","2.1","2.6","11.3","24.2","1982","Swingmen",0.4,"KCK","robincl01","https://d2cwpp38twqe55.cloudfront.net/req/201902151/images/players/robincl01.jpg"
"75","Cliff Robinson","PF","21","CLE","6.5","14.5","0.451","0","0","0","6.5","14.5","0.452","0.451","3.2","4.4","0.729","3","6.5","9.6","1.6","1.4","1.4","2.1","3.4","16.3","0.495","0.002","0.306","10.2","24.9","17.1","7.9","2.1","2.6","11.3","24.2","1982","Swingmen",0.4,"CLE","robincl01","https://d2cwpp38twqe55.cloudfront.net/req/201902151/images/players/robincl01.jpg"
"76","Cliff Robinson","PF","21","KCK","8.5","18.6","0.455","0","0.1","0","8.5","18.6","0.457","0.455","3.3","4.7","0.694","2.2","6.3","8.5","1.9","1.2","1.6","2.3","3.2","20.2","0.488","0.004","0.254","7.4","22.4","14.7","9","1.8","2.8","9.8","29","1982","Swingmen",0.3,"TOT","robincl01","https://d2cwpp38twqe55.cloudfront.net/req/201902151/images/players/robincl01.jpg"
"77","Cliff Robinson","PF","21","KCK","8.5","18.6","0.455","0","0.1","0","8.5","18.6","0.457","0.455","3.3","4.7","0.694","2.2","6.3","8.5","1.9","1.2","1.6","2.3","3.2","20.2","0.488","0.004","0.254","7.4","22.4","14.7","9","1.8","2.8","9.8","29","1982","Swingmen",0.3,"KCK","robincl01","https://d2cwpp38twqe55.cloudfront.net/req/201902151/images/players/robincl01.jpg"
"78","Cliff Robinson","PF","21","KCK","8.5","18.6","0.455","0","0.1","0","8.5","18.6","0.457","0.455","3.3","4.7","0.694","2.2","6.3","8.5","1.9","1.2","1.6","2.3","3.2","20.2","0.488","0.004","0.254","7.4","22.4","14.7","9","1.8","2.8","9.8","29","1982","Swingmen",0.3,"CLE","robincl01","https://d2cwpp38twqe55.cloudfront.net/req/201902151/images/players/robincl01.jpg"
"79","Cliff Robinson","PF","21","TOT","7.6","16.8","0.453","0","0.1","0","7.6","16.8","0.455","0.453","3.3","4.6","0.709","2.6","6.4","9","1.8","1.3","1.5","2.2","3.3","18.5","0.491","0.003","0.274","8.6","23.5","15.8","8.5","1.9","2.7","10.4","26.9","1982","Swingmen",0.8,"TOT","robincl01","https://d2cwpp38twqe55.cloudfront.net/req/201902151/images/players/robincl01.jpg"
"80","Cliff Robinson","PF","21","TOT","7.6","16.8","0.453","0","0.1","0","7.6","16.8","0.455","0.453","3.3","4.6","0.709","2.6","6.4","9","1.8","1.3","1.5","2.2","3.3","18.5","0.491","0.003","0.274","8.6","23.5","15.8","8.5","1.9","2.7","10.4","26.9","1982","Swingmen",0.8,"KCK","robincl01","https://d2cwpp38twqe55.cloudfront.net/req/201902151/images/players/robincl01.jpg"
"81","Cliff Robinson","PF","21","TOT","7.6","16.8","0.453","0","0.1","0","7.6","16.8","0.455","0.453","3.3","4.6","0.709","2.6","6.4","9","1.8","1.3","1.5","2.2","3.3","18.5","0.491","0.003","0.274","8.6","23.5","15.8","8.5","1.9","2.7","10.4","26.9","1982","Swingmen",0.8,"CLE","robincl01","https://d2cwpp38twqe55.cloudfront.net/req/201902151/images/players/robincl01.jpg"
"82","Clint Richardson","SG","25","PHI","1.8","4","0.452","0","0","1","1.8","4","0.448","0.455","0.9","1.1","0.784","0.7","0.8","1.5","1.4","0.5","0.1","1","1.4","4.6","0.503","0.006","0.284","6.2","6.5","6.4","13.5","1.7","0.5","18.5","17.1","1982","Wing Scorers",-0.2,"PHI","richacl01","https://d2cwpp38twqe55.cloudfront.net/req/201902151/images/players/richacl01.jpg"
"83","Coby Dietrick","C","33","CHI","1.2","2.7","0.46","0","0","0","1.2","2.7","0.462","0.46","0.5","0.7","0.704","0.9","1.7","2.5","1.2","0.7","0.4","0.6","1.8","3","0.496","0.005","0.27","7.5","13.6","10.7","11.5","2.4","1.7","16.4","11.2","1982","Wing Scorers",0.6,"CHI","dietrco01","https://d2cwpp38twqe55.cloudfront.net/req/201902151/images/players/dietrco01.jpg"
"84","Dan Roundfield","PF","28","ATL","7","14.9","0.466","0","0.1","0.2","6.9","14.8","0.467","0.466","4.7","6.1","0.76","3.7","8.1","11.8","2.7","1","1.5","3","3.4","18.6","0.527","0.005","0.412","11.6","25.3","18.4","11.9","1.5","2.6","14.5","24.6","1982","Swingmen",2.9,"ATL","roundda01","https://d2cwpp38twqe55.cloudfront.net/req/201902151/images/players/roundda01.jpg"
"85","Danny Schayes","C","22","UTA","3.1","6.4","0.481","0","0","0","3.1","6.4","0.482","0.481","1.7","2.3","0.757","1.6","3.6","5.2","1.8","0.6","0.9","1.8","3.6","7.9","0.532","0.002","0.353","8.5","20","14.1","11.6","1.3","2.4","20","18.7","1982","Bruiser Big Men",0.2,"UTA","schayda01","https://d2cwpp38twqe55.cloudfront.net/req/201902151/images/players/schayda01.jpg"
"86","Danny Vranes","SF","23","SEA","1.9","3.4","0.546","0","0","0","1.9","3.4","0.548","0.546","1.2","1.9","0.601","0.9","1.6","2.6","0.7","0.4","0.3","0.9","1.9","4.9","0.573","0.004","0.565","7.4","12.4","10","6.9","1.3","1.1","17.2","15.2","1982","Bruiser Big Men",0.2,"SEA","vraneda01","https://d2cwpp38twqe55.cloudfront.net/req/201902151/images/players/vraneda01.jpg"
"87","Darnell Valentine","PG","22","POR","2.3","5.5","0.413","0","0.1","0","2.3","5.4","0.421","0.413","1.9","2.4","0.76","0.6","1.2","1.8","3.3","1.1","0","1.5","2.3","6.4","0.486","0.02","0.442","3.9","8.1","6","24.9","3.2","0.1","19","19.8","1982","Wing Scorers",0.1,"POR","valenda01","https://d2cwpp38twqe55.cloudfront.net/req/201902151/images/players/valenda01.jpg"
"88","Darrell Griffith","SG","23","UTA","8.6","17.9","0.482","0.2","0.7","0.288","8.4","17.2","0.489","0.487","2.4","3.4","0.697","1.6","2.2","3.8","2.3","1.2","0.4","2.4","2.7","19.8","0.511","0.036","0.19","5.2","7.5","6.3","10.8","1.7","0.7","11.1","26.8","1982","Ball Handlers",-0.3,"UTA","griffda01","https://d2cwpp38twqe55.cloudfront.net/req/201902151/images/players/griffda01.jpg"
"89","Darryl Dawkins","C","25","PHI","4.3","7.6","0.564","0","0","0","4.3","7.6","0.567","0.564","2.4","3.4","0.695","1.4","4.9","6.4","1.1","0.4","1.1","2","4","11","0.601","0.005","0.447","7.1","22.8","15.3","6.7","0.8","2.8","17.9","19.8","1982","Bruiser Big Men",0.3,"PHI","dawkida01","https://d2cwpp38twqe55.cloudfront.net/req/201902151/images/players/dawkida01.jpg"
"90","Darwin Cook","PG","23","NJN","4.7","9.8","0.482","0.1","0.4","0.226","4.6","9.4","0.492","0.486","1.4","2","0.728","0.6","1.3","1.9","3.9","1.8","0.3","2.1","2.4","11","0.514","0.039","0.202","2.8","5.6","4.2","21.8","3.3","0.7","16.7","20","1982","Ball Handlers",1,"NJN","cookda01","https://d2cwpp38twqe55.cloudfront.net/req/201902151/images/players/cookda01.jpg"
"91","Dave Corzine","C","25","SAS","4.1","7.9","0.519","0","0","0.25","4.1","7.9","0.52","0.519","1.9","2.6","0.746","2.6","5.1","7.7","1.6","0.4","1.5","1.7","2.9","10.1","0.561","0.006","0.329","10.3","20.5","15.4","7.6","0.7","3.2","15.8","16","1982","Bruiser Big Men",1.9,"SAS","corzida01","https://d2cwpp38twqe55.cloudfront.net/req/201902151/images/players/corzida01.jpg"
"92","Dave Greenwood","PF","24","CHI","5.9","12.4","0.473","0","0","0","5.9","12.3","0.475","0.473","2.9","3.5","0.825","2.3","7.2","9.6","3.2","0.9","1.1","2.2","3.6","14.6","0.525","0.003","0.287","7.8","22.2","15.3","13.2","1.2","1.8","13.6","19","1982","Swingmen",2.5,"CHI","greenda01","https://d2cwpp38twqe55.cloudfront.net/req/201902151/images/players/greenda01.jpg"
"93","Dave Robisch","C","32","DEN","4","8.8","0.453","0","0","0","4","8.8","0.453","0.453","4","4.6","0.873","1.2","4.1","5.3","2.7","0.3","0.3","1.1","2.4","12","0.553","0","0.519","6","19.9","13.1","15.2","0.5","0.8","9.1","21.2","1982","Bruiser Big Men",0,"DEN","robisda01","https://d2cwpp38twqe55.cloudfront.net/req/201902151/images/players/robisda01.jpg"
"94","Dennis Awtrey","C","33","POR","0.5","1.5","0.333","0","0","0","0.5","1.5","0.333","0.333","0.5","0.9","0.556","0.7","0.7","1.4","0.8","0.1","0.2","0.6","2.8","1.5","0.396","0","0.6","6.5","6.4","6.5","7.5","0.4","0.9","24","8.5","1982","Wing Scorers",-0.1,"POR","awtrede01","https://d2cwpp38twqe55.cloudfront.net/req/201902151/images/players/awtrede01.jpg"
"95","Don Buse","PG","31","IND","3.8","8.4","0.455","0.9","2.3","0.386","2.9","6","0.482","0.509","1.2","1.5","0.813","0.6","2.2","2.7","5","2","0.3","1.2","2.1","9.7","0.539","0.276","0.18","1.9","7.8","4.8","22.5","3.2","0.6","11.4","13.7","1982","Other",2.9,"IND","busedo01","https://d2cwpp38twqe55.cloudfront.net/req/201902151/images/players/busedo01.jpg"
"96","Don Collins","SG","23","WSB","4.2","8.3","0.511","0","0.2","0.083","4.2","8.1","0.52","0.512","1.5","2.1","0.716","1.3","1.2","2.5","1.9","1.1","0.3","1.7","2.5","10","0.543","0.018","0.259","7","6.3","6.7","14.2","2.7","0.8","15.7","22.4","1982","Ball Handlers",1.4,"WSB","collido02","https://d2cwpp38twqe55.cloudfront.net/req/201902151/images/players/collido02.jpg"
"97","Dudley Bradley","SG","24","PHO","2","4.4","0.445","0","0.1","0.25","1.9","4.3","0.448","0.447","1.2","1.6","0.74","0.5","0.9","1.4","1.3","1.2","0.2","1.1","1.8","5.1","0.5","0.014","0.356","3.6","6.6","5.1","11.4","4","0.6","17.9","17.4","1982","Wing Scorers",0.1,"PHO","bradldu01","https://d2cwpp38twqe55.cloudfront.net/req/201902151/images/players/bradldu01.jpg"
"98","Dwight Jones","PF","29","CHI","3.9","7.3","0.53","0","0","1","3.9","7.3","0.529","0.531","2.2","3.1","0.723","2","4.5","6.5","1.5","0.6","0.5","2","2.8","10","0.576","0.002","0.416","9.1","18.7","14.1","8","1.2","1","18.6","17.1","1982","Bruiser Big Men",0.7,"CHI","jonesdw01","https://d2cwpp38twqe55.cloudfront.net/req/201902151/images/players/jonesdw01.jpg"
"99","Earl Cureton","PF","24","PHI","2.3","4.6","0.487","0","0","0","2.3","4.6","0.49","0.487","0.8","1.4","0.543","1.4","2.7","4.1","0.5","0.5","0.4","0.7","2.2","5.3","0.502","0.007","0.307","11.1","20.3","15.9","4.4","1.5","1.6","11.2","17","1982","Bruiser Big Men",-0.1,"PHI","curetea01","https://d2cwpp38twqe55.cloudfront.net/req/201902151/images/players/curetea01.jpg"
"100","Ed Rains","SF","25","SAS","1.6","3.6","0.435","0","0","0","1.6","3.6","0.44","0.435","0.8","1.3","0.594","0.8","0.9","1.6","0.8","0.4","0","0.5","1.5","3.9","0.468","0.011","0.362","6.2","7.2","6.7","7.7","1.3","0.2","10.9","14.4","1982","Wing Scorers",-0.2,"SAS","rainsed01","https://d2cwpp38twqe55.cloudfront.net/req/201902151/images/players/rainsed01.jpg"
"101","Eddie Johnson","SF","22","KCK","4","8.7","0.459","0","0.1","0.091","4","8.5","0.465","0.46","1.3","2","0.664","1.7","2.6","4.4","1.5","0.7","0.2","1.3","2.8","9.3","0.487","0.017","0.232","9.2","14.8","11.9","10.1","1.6","0.5","12","21.7","1982","Bruiser Big Men",0.1,"KCK","johnsed03","https://d2cwpp38twqe55.cloudfront.net/req/201902151/images/players/johnsed03.jpg"
"102","Eddie Johnson","SF","22","KCK","4","8.7","0.459","0","0.1","0.091","4","8.5","0.465","0.46","1.3","2","0.664","1.7","2.6","4.4","1.5","0.7","0.2","1.3","2.8","9.3","0.487","0.017","0.232","9.2","14.8","11.9","10.1","1.6","0.5","12","21.7","1982","Bruiser Big Men",0.1,"ATL","johnsed02","https://d2cwpp38twqe55.cloudfront.net/req/201902151/images/players/johnsed02.jpg"
"103","Eddie Johnson","SG","26","ATL","6.7","14.9","0.45","0.1","0.4","0.233","6.6","14.4","0.457","0.454","4.3","5.7","0.764","0.9","1.9","2.8","5.3","1.5","0.2","2.7","2.8","17.8","0.513","0.03","0.381","3.1","6.3","4.7","25.3","2.2","0.4","13.6","25.6","1982","Ball Handlers",1.7,"KCK","johnsed03","https://d2cwpp38twqe55.cloudfront.net/req/201902151/images/players/johnsed03.jpg"
"104","Eddie Johnson","SG","26","ATL","6.7","14.9","0.45","0.1","0.4","0.233","6.6","14.4","0.457","0.454","4.3","5.7","0.764","0.9","1.9","2.8","5.3","1.5","0.2","2.7","2.8","17.8","0.513","0.03","0.381","3.1","6.3","4.7","25.3","2.2","0.4","13.6","25.6","1982","Ball Handlers",1.7,"ATL","johnsed02","https://d2cwpp38twqe55.cloudfront.net/req/201902151/images/players/johnsed02.jpg"
"105","Edgar Jones","PF","25","DET","3","5.4","0.548","0","0","0.5","2.9","5.4","0.549","0.55","1.9","2.7","0.698","1.5","2.9","4.3","0.8","0.6","1.9","1.4","3.1","7.8","0.594","0.008","0.498","9.3","19.3","14.1","6.9","1.6","6.3","17.3","18.6","1982","Bruiser Big Men",0.8,"DET","jonesed01","https://d2cwpp38twqe55.cloudfront.net/req/201902151/images/players/jonesed01.jpg"
"106","Elston Turner","SF","22","DAL","3.5","8","0.441","0","0.1","0","3.5","7.9","0.444","0.441","1.2","1.7","0.703","1.8","2","3.8","2.4","0.9","0","1.5","2.3","8.3","0.472","0.006","0.216","7.9","9.4","8.6","13.2","1.8","0.1","14.2","16.8","1982","Wing Scorers",0.3,"DAL","turneel01","https://d2cwpp38twqe55.cloudfront.net/req/201902151/images/players/turneel01.jpg"
"107","Ernie Grunfeld","SG","26","KCK","5.2","10.1","0.511","0","0.2","0.143","5.2","10","0.517","0.512","2.3","2.8","0.821","0.7","1.6","2.2","3.4","0.9","0.5","1.8","2.4","12.7","0.558","0.017","0.279","3.2","7.7","5.4","21.3","1.8","1.2","13.8","23.1","1982","Ball Handlers",1.1,"KCK","grunfer01","https://d2cwpp38twqe55.cloudfront.net/req/201902151/images/players/grunfer01.jpg"
"108","Foots Walker","PG","30","NJN","2","4.9","0.413","0","0.1","0.333","2","4.8","0.415","0.417","1.8","2.5","0.727","0.4","1.5","1.9","5.2","1.6","0.1","1.4","2.3","5.9","0.492","0.024","0.513","1.9","7.3","4.6","26.7","3","0.2","18.8","12.2","1982","Wing Scorers",0.5,"NJN","walkefo01","https://d2cwpp38twqe55.cloudfront.net/req/201902151/images/players/walkefo01.jpg"
"109","Frank Johnson","PG","23","WSB","4.3","10.3","0.414","0.2","1","0.215","4","9.3","0.435","0.424","1.9","2.6","0.75","0.4","1.4","1.9","4.8","1","0.1","2","2.5","10.7","0.467","0.097","0.251","1.9","6","4","27.1","1.8","0.2","15.1","21.9","1982","Ball Handlers",-0.1,"WSB","johnsfr01","https://d2cwpp38twqe55.cloudfront.net/req/201902151/images/players/johnsfr01.jpg"
"110","Fred Brown","SG","33","SEA","4.8","10.5","0.455","0.3","0.9","0.325","4.5","9.6","0.468","0.47","1.4","1.6","0.86","0.5","1.2","1.7","2.9","0.8","0","1.2","1.4","11.2","0.501","0.089","0.149","2.6","5.8","4.3","20.1","1.9","0.1","9.5","23.6","1982","Other",0.2,"SEA","brownfr01","https://d2cwpp38twqe55.cloudfront.net/req/201902151/images/players/brownfr01.jpg"
"111","Freeman Williams","SG","25","TOT","4.6","10.4","0.443","0.5","1.6","0.298","4.1","8.8","0.469","0.465","2.3","2.8","0.843","0.4","0.7","1","1.4","0.5","0","1.8","1.7","12","0.517","0.151","0.266","2.7","4.7","3.7","14.3","1.4","0","13.3","33.2","1982","Other",-1,"TOT","willifr01","https://d2cwpp38twqe55.cloudfront.net/req/201902151/images/players/willifr01.jpg"
"112","Freeman Williams","SG","25","TOT","4.6","10.4","0.443","0.5","1.6","0.298","4.1","8.8","0.469","0.465","2.3","2.8","0.843","0.4","0.7","1","1.4","0.5","0","1.8","1.7","12","0.517","0.151","0.266","2.7","4.7","3.7","14.3","1.4","0","13.3","33.2","1982","Other",-1,"ATL","willifr01","https://d2cwpp38twqe55.cloudfront.net/req/201902151/images/players/willifr01.jpg"
"113","Freeman Williams","SG","25","TOT","4.6","10.4","0.443","0.5","1.6","0.298","4.1","8.8","0.469","0.465","2.3","2.8","0.843","0.4","0.7","1","1.4","0.5","0","1.8","1.7","12","0.517","0.151","0.266","2.7","4.7","3.7","14.3","1.4","0","13.3","33.2","1982","Other",-1,"SDC","willifr01","https://d2cwpp38twqe55.cloudfront.net/req/201902151/images/players/willifr01.jpg"
"114","Freeman Williams","SG","25","SDC","6.3","13.9","0.456","0.6","2","0.324","5.7","11.9","0.478","0.48","3.2","3.8","0.843","0.6","0.8","1.4","1.8","0.6","0","2.4","2.3","16.5","0.531","0.144","0.273","3","4.4","3.7","13.6","1.3","0","13.4","33.4","1982","Other",-0.7,"TOT","willifr01","https://d2cwpp38twqe55.cloudfront.net/req/201902151/images/players/willifr01.jpg"
"115","Freeman Williams","SG","25","SDC","6.3","13.9","0.456","0.6","2","0.324","5.7","11.9","0.478","0.48","3.2","3.8","0.843","0.6","0.8","1.4","1.8","0.6","0","2.4","2.3","16.5","0.531","0.144","0.273","3","4.4","3.7","13.6","1.3","0","13.4","33.4","1982","Other",-0.7,"ATL","willifr01","https://d2cwpp38twqe55.cloudfront.net/req/201902151/images/players/willifr01.jpg"
"116","Freeman Williams","SG","25","SDC","6.3","13.9","0.456","0.6","2","0.324","5.7","11.9","0.478","0.48","3.2","3.8","0.843","0.6","0.8","1.4","1.8","0.6","0","2.4","2.3","16.5","0.531","0.144","0.273","3","4.4","3.7","13.6","1.3","0","13.4","33.4","1982","Other",-0.7,"SDC","willifr01","https://d2cwpp38twqe55.cloudfront.net/req/201902151/images/players/willifr01.jpg"
"117","Gene Banks","SF","22","SAS","3.9","8.2","0.477","0","0.1","0","3.9","8.1","0.483","0.477","1.8","2.7","0.684","2","3.2","5.1","1.8","0.7","0.2","1.3","2.5","9.6","0.515","0.012","0.325","9.9","16","13","11.5","1.5","0.5","12.5","19.9","1982","Bruiser Big Men",1,"SAS","banksge01","https://d2cwpp38twqe55.cloudfront.net/req/201902151/images/players/banksge01.jpg"
"118","Geoff Huston","PG","24","CLE","4.2","8.6","0.484","0","0.1","0.3","4.1","8.5","0.486","0.486","2","2.6","0.765","0.7","1.2","1.9","7.6","0.9","0.1","2.2","2.2","10.3","0.53","0.015","0.298","2.3","4.8","3.5","33.8","1.4","0.3","18.4","15.9","1982","Ball Handlers",-0.7,"CLE","hustoge01","https://d2cwpp38twqe55.cloudfront.net/req/201902151/images/players/hustoge01.jpg"
"119","George Johnson","PF","25","IND","2","4.9","0.412","0","0","0","2","4.9","0.415","0.412","1","1.4","0.75","1.2","2.5","3.7","0.7","0.6","0.4","1.2","2.5","5.1","0.46","0.007","0.275","10.6","22.3","16.3","8.2","2.4","2","17.3","22.8","1982","Wing Scorers",-0.2,"IND","johnsge03","https://d2cwpp38twqe55.cloudfront.net/req/201902151/images/players/johnsge03.jpg"
"120","George Johnson","PF","25","IND","2","4.9","0.412","0","0","0","2","4.9","0.415","0.412","1","1.4","0.75","1.2","2.5","3.7","0.7","0.6","0.4","1.2","2.5","5.1","0.46","0.007","0.275","10.6","22.3","16.3","8.2","2.4","2","17.3","22.8","1982","Wing Scorers",-0.2,"SAS","johnsge02","https://d2cwpp38twqe55.cloudfront.net/req/201902151/images/players/johnsge02.jpg"
"121","George Johnson","C","33","SAS","1.2","2.6","0.467","0","0","0","1.2","2.6","0.467","0.467","0.6","0.9","0.672","2","4","6.1","1.1","0.3","3.1","1.2","3.5","3","0.504","0","0.328","10.3","20.5","15.4","5.7","0.6","8.2","29.2","7.9","1982","Bruiser Big Men",1.8,"IND","johnsge03","https://d2cwpp38twqe55.cloudfront.net/req/201902151/images/players/johnsge03.jpg"
"122","George Johnson","C","33","SAS","1.2","2.6","0.467","0","0","0","1.2","2.6","0.467","0.467","0.6","0.9","0.672","2","4","6.1","1.1","0.3","3.1","1.2","3.5","3","0.504","0","0.328","10.3","20.5","15.4","5.7","0.6","8.2","29.2","7.9","1982","Bruiser Big Men",1.8,"SAS","johnsge02","https://d2cwpp38twqe55.cloudfront.net/req/201902151/images/players/johnsge02.jpg"
"123","Gerald Henderson","PG","26","BOS","4.3","8.6","0.501","0","0.1","0.167","4.3","8.5","0.506","0.502","1.5","2.1","0.727","0.6","1.3","1.9","3.1","1","0.1","1.8","2.4","10.2","0.534","0.017","0.244","2.9","6.1","4.5","18.6","2.1","0.3","16.1","20.2","1982","Ball Handlers",0.5,"BOS","hendege01","https://d2cwpp38twqe55.cloudfront.net/req/201902151/images/players/hendege01.jpg"
"124","Glen Gondrezick","SF","26","DEN","3.1","6.2","0.505","0","0","0","3.1","6.2","0.508","0.505","2","2.7","0.737","1.8","3.5","5.3","1.9","1.2","0.5","1.3","2.9","8.3","0.559","0.006","0.438","9.1","17.4","13.3","10.4","2.4","1.1","14.5","15.4","1982","Bruiser Big Men",1.5,"DEN","gondrgl01","https://d2cwpp38twqe55.cloudfront.net/req/201902151/images/players/gondrgl01.jpg"
"125","Greg Ballard","SF","27","WSB","7.9","16.5","0.475","0.1","0.3","0.409","7.7","16.3","0.476","0.479","3","3.6","0.83","1.7","6.3","8","3.2","1.7","0.3","1.5","2.6","18.8","0.519","0.017","0.217","5.1","18.1","11.7","13.1","2.2","0.4","7.7","22","1982","Swingmen",4.1,"WSB","ballagr01","https://d2cwpp38twqe55.cloudfront.net/req/201902151/images/players/ballagr01.jpg"
"126","Greg Kelser","SF","24","TOT","1.9","4.5","0.428","0","0.1","0","1.9","4.5","0.433","0.428","1.8","2.7","0.656","1.3","1.9","3.2","1","0.3","0.4","1.4","2.2","5.6","0.494","0.011","0.59","12","16.3","14.2","10.5","1.2","1.6","19.7","23.4","1982","Bruiser Big Men",-0.2,"TOT","kelsegr01","https://d2cwpp38twqe55.cloudfront.net/req/201902151/images/players/kelsegr01.jpg"
"127","Greg Kelser","SF","24","TOT","1.9","4.5","0.428","0","0.1","0","1.9","4.5","0.433","0.428","1.8","2.7","0.656","1.3","1.9","3.2","1","0.3","0.4","1.4","2.2","5.6","0.494","0.011","0.59","12","16.3","14.2","10.5","1.2","1.6","19.7","23.4","1982","Bruiser Big Men",-0.2,"SEA","kelsegr01","https://d2cwpp38twqe55.cloudfront.net/req/201902151/images/players/kelsegr01.jpg"
"128","Greg Kelser","SF","24","TOT","1.9","4.5","0.428","0","0.1","0","1.9","4.5","0.433","0.428","1.8","2.7","0.656","1.3","1.9","3.2","1","0.3","0.4","1.4","2.2","5.6","0.494","0.011","0.59","12","16.3","14.2","10.5","1.2","1.6","19.7","23.4","1982","Bruiser Big Men",-0.2,"DET","kelsegr01","https://d2cwpp38twqe55.cloudfront.net/req/201902151/images/players/kelsegr01.jpg"
"129","Greg Kelser","SF","24","DET","3.2","7.8","0.407","0","0.3","0","3.2","7.5","0.422","0.407","2.5","3.7","0.659","1.2","2.4","3.5","1.1","0.5","0.6","2","2.9","8.8","0.466","0.035","0.477","7.5","16.1","11.7","9.3","1.3","2.1","17.5","26.9","1982","Wing Scorers",-0.2,"TOT","kelsegr01","https://d2cwpp38twqe55.cloudfront.net/req/201902151/images/players/kelsegr01.jpg"
